status,kind,definition_key,definition_name,tenant_id,version,version_tag,deployment_id,deployment_time,definition_id,resource,xml_path,detail_path,reason
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPJ_Happy,BYX Privado AvaliacaoPJ,,3,,f76f3551-514c-11f0-9214-5afd7ffbd380,,f777e7e4-514c-11f0-9214-5afd7ffbd380,diagram-avaliacao-pj.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPJ_Happy,BYX Privado AvaliacaoPJ,,4,,b7390d8e-520c-11f0-9214-5afd7ffbd380,,b73c41e1-520c-11f0-9214-5afd7ffbd380,diagram-avaliacao-pj.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPJ_Happy,BYX Privado AvaliacaoPJ,,5,,d6b3ad07-52ab-11f0-9214-5afd7ffbd380,,d6b7cbba-52ab-11f0-9214-5afd7ffbd380,diagram-avaliacao-pj.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPJ_Happy,BYX Privado AvaliacaoPJ,,6,,7f3504c0-67c3-11f0-a4e7-02f49fd3c111,,7f37c3e3-67c3-11f0-a4e7-02f49fd3c111,diagram-avaliacao-pj (2) (2).dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPJ_Happy,BYX Privado AvaliacaoPJ,,7,,99001300-67d1-11f0-a4e7-02f49fd3c111,,99025cf3-67d1-11f0-a4e7-02f49fd3c111,diagram-avaliacao-pj (2) (2).dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_CBO,BYX Privado Dados CBO,,1,,44f4fac7-42fd-11f0-8f43-d2a83d48d3cb,,Definitions_CBO:1:4508f7fa-42fd-11f0-8f43-d2a83d48d3cb,dmn-cbo.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_CBO,BYX Privado Dados CBO,,2,,583ceefc-42fe-11f0-8f43-d2a83d48d3cb,,Definitions_CBO:2:5847011f-42fe-11f0-8f43-d2a83d48d3cb,dmn-cbo.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_CBO,BYX Privado Dados CBO,,3,,7daecf60-42fe-11f0-8f43-d2a83d48d3cb,,Definitions_CBO:3:7db81e33-42fe-11f0-8f43-d2a83d48d3cb,dmn-cbo.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_CBO,BYX Privado Dados CBO,,4,,b4de5a58-42ff-11f0-8f43-d2a83d48d3cb,,Definitions_CBO:4:b4e956db-42ff-11f0-8f43-d2a83d48d3cb,dmn-cbo.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_CBO,BYX Privado Dados CBO,,5,,03e51159-4300-11f0-8f43-d2a83d48d3cb,,Definitions_CBO:5:03eefc6c-4300-11f0-8f43-d2a83d48d3cb,dmn-cbo.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_CBO,BYX Privado Dados CBO,,6,,189dacc4-4301-11f0-8f43-d2a83d48d3cb,,Definitions_CBO:6:18a59c07-4301-11f0-8f43-d2a83d48d3cb,dmn-cbo.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_CBO,BYX Privado Dados CBO,,7,,7be47d49-4303-11f0-8f43-d2a83d48d3cb,,Definitions_CBO:7:7beedd8c-4303-11f0-8f43-d2a83d48d3cb,dmn-cbo.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_CBO,BYX Privado Dados CBO,,8,,f2891bff-4303-11f0-8f43-d2a83d48d3cb,,Definitions_CBO:8:f28fabb2-4303-11f0-8f43-d2a83d48d3cb,dmn-cbo.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_CBO_Happy,BYX Privado Dados CBO,,1,,98cd037a-4de4-11f0-bc35-b6455c4bf4de,,Definitions_CBO_Happy:1:98d58efd-4de4-11f0-bc35-b6455c4bf4de,dmn-cbo.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_CBO_Happy,BYX Privado Dados CBO,,2,,cf487079-67c3-11f0-a4e7-02f49fd3c111,,Definitions_CBO_Happy:2:cf5d30fc-67c3-11f0-a4e7-02f49fd3c111,dmn-cbo (3).dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SAVED,dmn,Decision_Taxa,BYX Privado Define Taxa,,1,,cb4fa42b-430f-11f0-8f43-d2a83d48d3cb,2025-06-06T19:52:36.303+0000,Decision_Taxa:1:cb52ff8e-430f-11f0-8f43-d2a83d48d3cb,dmn-defini-taxas.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v001__deploy_2025-06-06_195236\versao_001__deploy_2025-06-06_195236.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v001__deploy_2025-06-06_195236\elementos_dmn.csv,
SAVED,dmn,Decision_Taxa,BYX Privado Define Taxa,,2,,3dab0079-4310-11f0-8f43-d2a83d48d3cb,2025-06-06T19:55:48.162+0000,Decision_Taxa:2:3dae34cc-4310-11f0-8f43-d2a83d48d3cb,dmn-defini-taxas.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v002__deploy_2025-06-06_195548\versao_002__deploy_2025-06-06_195548.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v002__deploy_2025-06-06_195548\elementos_dmn.csv,
SAVED,dmn,Decision_Taxa,BYX Privado Define Taxa,,3,,6198ffe3-4310-11f0-8f43-d2a83d48d3cb,2025-06-06T19:56:48.442+0000,Decision_Taxa:3:619be616-4310-11f0-8f43-d2a83d48d3cb,dmn-defini-taxas.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v003__deploy_2025-06-06_195648\versao_003__deploy_2025-06-06_195648.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v003__deploy_2025-06-06_195648\elementos_dmn.csv,
SAVED,dmn,Decision_Taxa,BYX Privado Define Taxa,,4,,dc44fb82-4323-11f0-b788-8ef09ff04c37,2025-06-06T22:16:14.689+0000,Decision_Taxa:4:dc498f65-4323-11f0-b788-8ef09ff04c37,dmn-defini-taxas.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v004__deploy_2025-06-06_221614\versao_004__deploy_2025-06-06_221614.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v004__deploy_2025-06-06_221614\elementos_dmn.csv,
SAVED,dmn,Decision_Taxa,BYX Privado Define Taxa,,5,,ea2142e6-4323-11f0-b788-8ef09ff04c37,2025-06-06T22:16:37.942+0000,Decision_Taxa:5:ea290b19-4323-11f0-b788-8ef09ff04c37,dmn-defini-taxas.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v005__deploy_2025-06-06_221637\versao_005__deploy_2025-06-06_221637.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v005__deploy_2025-06-06_221637\elementos_dmn.csv,
SAVED,dmn,Decision_Taxa,BYX Privado Define Taxa,,6,,3ba13bd0-455e-11f0-b788-8ef09ff04c37,2025-06-09T18:19:07.749+0000,Decision_Taxa:6:3ba44913-455e-11f0-b788-8ef09ff04c37,dmn-defini-taxas.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v006__deploy_2025-06-09_181907\versao_006__deploy_2025-06-09_181907.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v006__deploy_2025-06-09_181907\elementos_dmn.csv,
SAVED,dmn,Decision_Taxa,BYX Privado Define Taxa,,7,,d76a0f61-4569-11f0-b788-8ef09ff04c37,2025-06-09T19:42:13.578+0000,Decision_Taxa:7:d76d91d4-4569-11f0-b788-8ef09ff04c37,dmn-defini-taxas.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v007__deploy_2025-06-09_194213\versao_007__deploy_2025-06-09_194213.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v007__deploy_2025-06-09_194213\elementos_dmn.csv,
SAVED,dmn,Decision_Taxa,BYX Privado Define Taxa,,8,,e037c9ba-4aaf-11f0-bc35-b6455c4bf4de,2025-06-16T12:46:08.901+0000,Decision_Taxa:8:e03c84ad-4aaf-11f0-bc35-b6455c4bf4de,dmn-defini-taxas.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v008__deploy_2025-06-16_124608\versao_008__deploy_2025-06-16_124608.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v008__deploy_2025-06-16_124608\elementos_dmn.csv,
SAVED,dmn,Decision_Taxa,BYX Privado Define Taxa,,9,,6a972c31-4c72-11f0-bc35-b6455c4bf4de,2025-06-18T18:31:14.529+0000,Decision_Taxa:9:6a999d34-4c72-11f0-bc35-b6455c4bf4de,dmn-defini-taxas.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v009__deploy_2025-06-18_183114\versao_009__deploy_2025-06-18_183114.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v009__deploy_2025-06-18_183114\elementos_dmn.csv,
SAVED,dmn,Decision_Taxa,BYX Privado Define Taxa,,10,,97a2a910-4c8b-11f0-bc35-b6455c4bf4de,2025-06-18T21:31:27.554+0000,Decision_Taxa:10:97a6a0b3-4c8b-11f0-bc35-b6455c4bf4de,dmn-defini-taxas.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v010__deploy_2025-06-18_213127\versao_010__deploy_2025-06-18_213127.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v010__deploy_2025-06-18_213127\elementos_dmn.csv,
SAVED,dmn,Decision_Taxa,BYX Privado Define Taxa,,11,,0731c892-4dce-11f0-bc35-b6455c4bf4de,2025-06-20T11:59:32.677+0000,Decision_Taxa:11:0734aec5-4dce-11f0-bc35-b6455c4bf4de,dmn-defini-taxas.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v011__deploy_2025-06-20_115932\versao_011__deploy_2025-06-20_115932.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v011__deploy_2025-06-20_115932\elementos_dmn.csv,
SKIPPED_EXCLUSION,dmn,Decision_Taxa_Happy,BYX Privado Define Taxa,,1,,8f82791b-4de4-11f0-bc35-b6455c4bf4de,,Decision_Taxa_Happy:1:8f8670be-4de4-11f0-bc35-b6455c4bf4de,dmn-defini-taxas.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Decision_Taxa_Happy,BYX Privado Define Taxa,,2,,66165519-505f-11f0-bc35-b6455c4bf4de,,Decision_Taxa_Happy:2:661850ec-505f-11f0-bc35-b6455c4bf4de,dmn-defini-taxas.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Decision_Taxa_Happy,BYX Privado Define Taxa,,3,,2f99b717-514d-11f0-9214-5afd7ffbd380,,Decision_Taxa_Happy:3:2f9c763a-514d-11f0-9214-5afd7ffbd380,dmn-defini-taxas.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Decision_Taxa_Happy,BYX Privado Define Taxa,,4,,dea9e6c2-5216-11f0-9214-5afd7ffbd380,,Decision_Taxa_Happy:4:deacccf5-5216-11f0-9214-5afd7ffbd380,dmn-defini-taxas.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Decision_Taxa_Happy,BYX Privado Define Taxa,,5,,dde30b51-5869-11f0-b05e-fe3e571a18f5,,Decision_Taxa_Happy:5:ddeea414-5869-11f0-b05e-fe3e571a18f5,dmn-defini-taxas.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Decision_Taxa_Happy,BYX Privado Define Taxa - Happy,,6,,488fe1c4-5b77-11f0-b05e-fe3e571a18f5,,Decision_Taxa_Happy:6:48922bb7-5b77-11f0-b05e-fe3e571a18f5,dmn-defini-taxas.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Decision_Taxa_Happy,BYX Privado Define Taxa - Happy,,7,,7ac8f809-67c3-11f0-a4e7-02f49fd3c111,,Decision_Taxa_Happy:7:7acca18c-67c3-11f0-a4e7-02f49fd3c111,dmn-defini-taxas (5).dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Decision_Type_Company,BYX Privado Define Type Company,,1,,8f1dc093-4884-11f0-bc35-b6455c4bf4de,,Decision_Type_Company:1:8f20cdd6-4884-11f0-bc35-b6455c4bf4de,dmn-define-type-company.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Decision_Type_Company,BYX Privado Define Type Company,,2,,7d91c139-4890-11f0-bc35-b6455c4bf4de,,Decision_Type_Company:2:7d96ca4c-4890-11f0-bc35-b6455c4bf4de,dmn-define-type-company.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Decision_Type_Company,BYX Privado Define Type Company,,3,,587a3d6e-4ad9-11f0-bc35-b6455c4bf4de,,Decision_Type_Company:3:587d98d1-4ad9-11f0-bc35-b6455c4bf4de,dmn-define-type-company.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Decision_Type_Company_Happy,BYX Privado Define Type Company,,1,,8c4612c4-4de4-11f0-bc35-b6455c4bf4de,,8c4883c7-4de4-11f0-bc35-b6455c4bf4de,dmn-define-type-company.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Decision_Type_Company_Happy,BYX Privado Define Type Company,,2,,9801e590-67c3-11f0-a4e7-02f49fd3c111,,98042f83-67c3-11f0-a4e7-02f49fd3c111,dmn-define-type-company (3).dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,ConsignadoPrivado_DMN_InputData,ConsignadoPrivado_DMN_InputData,,1,,fd096836-420f-11f0-8f43-d2a83d48d3cb,,fd0d5fd9-420f-11f0-8f43-d2a83d48d3cb,DEV_ConsignadoPrivado_DMN_InputData.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Decision_0xvo0ta,Decision 1,,1,,97eb2624-42fb-11f0-8f43-d2a83d48d3cb,,Decision_0xvo0ta:1:97f167b7-42fb-11f0-8f43-d2a83d48d3cb,dmn-avaliacao-pf.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Decision_1xd3plu,Decision 1,,1,,a1ca0128-42fb-11f0-8f43-d2a83d48d3cb,,Decision_1xd3plu:1:a1cd357b-42fb-11f0-8f43-d2a83d48d3cb,diagram-avaliacao-pj.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,DMN_Receba_1.1,Decision 1,,1,,c7cc7bc4-2107-11f0-bf41-0e30a9376da7,,DMN_Receba_1.1:1:c7d83b97-2107-11f0-bf41-0e30a9376da7,receba_elegibilidade.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,DMN_Receba_1.1,Decision 1,,2,,cc0dc34d-34c9-11f0-a0f7-0e3fcb7eb86d,,DMN_Receba_1.1:2:cc100c40-34c9-11f0-a0f7-0e3fcb7eb86d,receba_elegibilidade_v1.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,DMN_Receba_1.1,Decision 1,,3,,9034ef05-34d2-11f0-a0f7-0e3fcb7eb86d,,DMN_Receba_1.1:3:9038e6a8-34d2-11f0-a0f7-0e3fcb7eb86d,receba_elegibilidade_v1.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SAVED,dmn,Definitions_CreditConditions_Ambipar,Definição Condições de Crédito Ambipar,,1,,a1e2a82f-60ad-11f0-b05e-fe3e571a18f5,2025-07-14T12:25:31.005+0000,a1e58e62-60ad-11f0-b05e-fe3e571a18f5,dmn-defini-condicoes-credito-ambipar.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito Ambipar\v001__deploy_2025-07-14_122531\versao_001__deploy_2025-07-14_122531.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito Ambipar\v001__deploy_2025-07-14_122531\elementos_dmn.csv,
SAVED,dmn,Definitions_CreditConditions_Ambipar,Definição Condições de Crédito Ambipar,,2,,c37813c2-63cc-11f0-a4e7-02f49fd3c111,2025-07-18T11:45:55.235+0000,c37b4815-63cc-11f0-a4e7-02f49fd3c111,dmn-defini-condicoes-credito-ambipar.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito Ambipar\v002__deploy_2025-07-18_114555\versao_002__deploy_2025-07-18_114555.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito Ambipar\v002__deploy_2025-07-18_114555\elementos_dmn.csv,
SAVED,dmn,Definitions_CreditConditions_Ambipar,Definição Condições de Crédito Ambipar,,3,,537e385b-63fa-11f0-a4e7-02f49fd3c111,2025-07-18T17:12:04.219+0000,5381bace-63fa-11f0-a4e7-02f49fd3c111,dmn-defini-condicoes-credito-ambipar.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito Ambipar\v003__deploy_2025-07-18_171204\versao_003__deploy_2025-07-18_171204.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito Ambipar\v003__deploy_2025-07-18_171204\elementos_dmn.csv,
SAVED,dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,1,,b45e4db2-688a-11f0-9894-5646dbaceb31,2025-07-24T12:35:38.932+0000,b462ba85-688a-11f0-9894-5646dbaceb31,dmn-defini-condicoes-credito-gps.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v001__deploy_2025-07-24_123538\versao_001__deploy_2025-07-24_123538.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v001__deploy_2025-07-24_123538\elementos_dmn.csv,
SAVED,dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,2,,1c9a1cc1-688b-11f0-9894-5646dbaceb31,2025-07-24T12:38:33.804+0000,1ca08564-688b-11f0-9894-5646dbaceb31,dmn-defini-condicoes-credito-gps.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v002__deploy_2025-07-24_123833\versao_002__deploy_2025-07-24_123833.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v002__deploy_2025-07-24_123833\elementos_dmn.csv,
SAVED,dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,3,,2e07ef9a-688b-11f0-9894-5646dbaceb31,2025-07-24T12:39:03.044+0000,2e13614d-688b-11f0-9894-5646dbaceb31,dmn-defini-condicoes-credito-gps.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v003__deploy_2025-07-24_123903\versao_003__deploy_2025-07-24_123903.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v003__deploy_2025-07-24_123903\elementos_dmn.csv,
SAVED,dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,4,,4e146eb5-688b-11f0-9894-5646dbaceb31,2025-07-24T12:39:56.815+0000,4e17ca18-688b-11f0-9894-5646dbaceb31,dmn-defini-condicoes-credito-gps.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v004__deploy_2025-07-24_123956\versao_004__deploy_2025-07-24_123956.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v004__deploy_2025-07-24_123956\elementos_dmn.csv,
SAVED,dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,5,,9a45c8dd-688c-11f0-9894-5646dbaceb31,2025-07-24T12:49:14.142+0000,9a48af10-688c-11f0-9894-5646dbaceb31,dmn-defini-condicoes-credito-gps.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v005__deploy_2025-07-24_124914\versao_005__deploy_2025-07-24_124914.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v005__deploy_2025-07-24_124914\elementos_dmn.csv,
SAVED,dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,6,,52845d53-68b9-11f0-9894-5646dbaceb31,2025-07-24T18:09:21.108+0000,52871c76-68b9-11f0-9894-5646dbaceb31,dmn-defini-condicoes-credito-gps.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v006__deploy_2025-07-24_180921\versao_006__deploy_2025-07-24_180921.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v006__deploy_2025-07-24_180921\elementos_dmn.csv,
SAVED,dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,,5c4fa36c-eb41-11f0-ab49-2aa8a781191f,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,dmn-defini-condicoes-credito-gps.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\elementos_dmn.csv,
SAVED,dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,1,,808494d8-60a8-11f0-b05e-fe3e571a18f5,2025-07-14T11:48:47.541+0000,808705db-60a8-11f0-b05e-fe3e571a18f5,dmn-defini-perfil-pf-ambipar.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v001__deploy_2025-07-14_114847\versao_001__deploy_2025-07-14_114847.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v001__deploy_2025-07-14_114847\elementos_dmn.csv,
SAVED,dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,2,,d34bc285-63c5-11f0-a4e7-02f49fd3c111,2025-07-18T10:56:15.312+0000,d34ea8b8-63c5-11f0-a4e7-02f49fd3c111,dmn-defini-perfil-pf-ambipar.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v002__deploy_2025-07-18_105615\versao_002__deploy_2025-07-18_105615.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v002__deploy_2025-07-18_105615\elementos_dmn.csv,
SAVED,dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,3,,e5002c95-63cb-11f0-a4e7-02f49fd3c111,2025-07-18T11:39:41.996+0000,e5049968-63cb-11f0-a4e7-02f49fd3c111,dmn-defini-perfil-pf-ambipar.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v003__deploy_2025-07-18_113941\versao_003__deploy_2025-07-18_113941.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v003__deploy_2025-07-18_113941\elementos_dmn.csv,
